user,trip,overspeed,accel,decel,stop,start,dist,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599266078163 ,777,11,9,0,3,25889.432,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599306697017 ,522,4,5,1,2,26230.836,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599352856899 ,835,8,5,0,1,25006.156,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599390388118 ,935,7,8,1,3,26204.572,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599468937061 ,908,8,4,0,4,10160.962,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599471333490 ,804,14,11,0,8,10801.258,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599525459365 ,992,9,10,0,2,24939.982,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599565468881 ,761,13,22,0,2,26192.277,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599612146300 ,966,5,7,1,3,24918.59,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599652342458 ,1022,18,10,3,5,29515.197,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599693524993 ,624,10,6,1,3,16183.781,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599698475441 ,858,17,20,1,1,24987.844,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599741393271 ,930,19,9,3,2,26145.523,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599785752156 ,1248,34,27,0,4,31951.512,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599800658653 ,455,16,11,0,3,33463.094,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599804621405 ,1150,20,12,7,8,42711.58,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1599828488973 ,797,14,13,0,3,37388.59,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601167122364 ,1530,13,10,2,1,24888.994,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601206958039 ,1126,42,35,1,2,26078.357,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601263613264 ,828,23,16,1,7,34235.28,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601293914502 ,927,17,12,1,3,35972.785,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601369683465 ,923,9,4,0,2,10369.59,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601425847294 ,523,9,5,2,1,25437.803,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601463794963 ,766,27,17,2,0,26150.5,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601468785538 ,1152,14,16,3,7,13601.666,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601473154980 ,530,11,12,2,3,11412.923,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601483307805 ,973,15,26,3,6,17503.37,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601630204026 ,931,14,4,1,0,14292.618,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601685340640 ,472,11,14,0,1,24926.549,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601724558839 ,992,16,10,1,2,26202.941,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601772252161 ,982,14,18,1,2,24959.309,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601811267840 ,886,26,15,1,3,26137.74,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601862204517 ,726,2,5,0,3,17804.98,,,,,,
sudCWFOvDEN1hYxj8uGDDyc9C9t2,1601944763303 ,1019,8,6,0,0,15592.244,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598005445517 ,363,17,14,1,4,17585.559,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598019118639 ,1800,19,4,1,5,19855.863,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598048558112 ,1502,26,11,0,2,14694.951,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598062999460 ,82,27,5,0,1,75254.57,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598072209320 ,1119,9,1,0,2,15111.776,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598216770870 ,1120,21,12,2,2,80563.9,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598535256053 ,2294,16,2,0,7,25239.543,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1598747215554 ,347,11,3,1,1,13963.592,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599214541452 ,1471,16,9,1,3,11403.075,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599395530852 ,1374,7,1,0,0,38195.523,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599650293103 ,124,22,2,2,4,20631.512,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599654016632 ,1852,21,14,0,2,14586.109,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599825558052 ,100,34,3,0,2,81152.11,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1599993076259 ,515,23,6,0,2,69718.74,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600431011655 ,418,24,1,0,0,75307.73,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600485275728 ,1080,9,3,0,4,10954.279,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600495869855 ,122,14,6,0,5,16735.771,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600601415946 ,444,12,5,0,2,74157.03,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600945637343 ,228,4,4,0,2,53050.703,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600948949542 ,524,6,3,0,0,37059.957,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1600952306862 ,1493,13,6,0,0,93570.74,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1601203829328 ,601,12,3,1,4,14034.867,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1601208558732 ,347,8,0,0,1,10739.294,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1601292297482 ,271,19,15,1,3,81760.305,,,,,,
TFRuudcC7nVkkOkFYKUQYqlJjG73,1601792209138 ,764,34,2,0,0,130789.3,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1597828135594 ,183,6,0,0,1,16756.062,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1597880249750 ,395,1,2,0,1,16225.256,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1597902835063 ,224,1,0,0,0,17089.19,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1597968158644 ,619,3,0,0,0,157737.52,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598058193986 ,429,2,5,0,0,270789.16,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598235537036 ,529,2,2,0,1,149452.44,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598406918634 ,206,4,0,0,2,26290.145,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598413591339 ,607,4,1,0,2,28279.305,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598417930802 ,976,2,1,0,1,290811.3,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598484737365 ,431,3,3,0,1,16813.047,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598519400542 ,825,4,2,0,1,16768.283,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598570934808 ,625,3,0,0,0,16798.877,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598602116597 ,684,6,1,1,1,16718.91,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598829761124 ,475,3,2,1,1,16781.668,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598864642311 ,315,4,1,0,0,16994.402,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598916342078 ,77,2,2,2,2,16848.604,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598930491929 ,2074,2,1,2,0,14668.555,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1598950906792 ,550,2,1,0,0,17212.76,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599003072423 ,474,1,0,0,0,16834.164,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599037259207 ,92,2,1,0,0,17326.082,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599123739940 ,394,3,2,0,1,16776.084,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599175818386 ,630,4,1,0,0,16808.287,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599191974936 ,549,2,2,0,0,20450.248,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599210369472 ,561,3,3,0,0,18050.22,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599363508464 ,6014,2,1,1,3,50674.14,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599435098784 ,707,0,1,2,1,16816.406,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599469419685 ,606,1,0,0,0,16835.527,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599607830522 ,574,3,4,0,0,16818.066,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599642208576 ,179,2,0,1,2,15228.574,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599694363172 ,609,1,0,0,1,16832.227,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599728532388 ,463,5,2,0,0,16762.13,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1599788385509 ,5135,2,2,0,0,89839.555,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600126698478 ,222,2,1,0,1,16824.748,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600160601243 ,473,5,2,0,2,16758.512,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600212242890 ,663,2,0,1,0,16851.387,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600229158693 ,360,2,0,0,1,10173.3545,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600247568583 ,223,1,0,0,1,13470.814,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600298902731 ,14277,2,3,0,1,16777.2,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600333353776 ,353,10,8,0,0,33814.734,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600385435600 ,404,2,0,0,0,17118.092,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600394822924 ,792,3,0,0,1,18039.434,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600407947472 ,6935,1,2,0,0,14514.965,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600731232901 ,69,0,1,0,0,16769.428,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600776747527 ,1521,0,1,1,2,16827.498,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600817660988 ,579,3,2,0,1,16555.592,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600848522830 ,344,3,1,0,2,16788.863,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600903823475 ,1292,3,2,1,1,16784.416,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600937861550 ,177,7,4,1,2,15717.208,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1600990364457 ,695,4,0,0,1,16827.469,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601023231456 ,312,3,5,1,3,16746.057,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601089465421 ,323,0,0,0,0,19991.105,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601176744351 ,303,5,4,0,1,53176.9,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601184820592 ,295,3,0,0,1,46892.94,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601249623012 ,592,0,0,0,2,16795.834,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601265723096 ,409,2,0,0,0,18506.387,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601290858982 ,236,1,1,0,1,16829.678,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601336091845 ,476,4,4,0,0,16924.676,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601350153943 ,98,3,0,0,0,16839.98,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601706177003 ,229,4,2,0,2,12386.117,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601853970097 ,554,2,2,0,0,16745.254,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601888842669 ,2412,5,2,0,1,16707.148,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601940803279 ,148,0,4,0,0,16762.463,,,,,,
tG2o9UfUM0YVpBw49Ua3Gic21ml2,1601975172670 ,171,2,1,0,2,16691.086,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1597884022899 ,352,9,0,1,1,12453.914,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1597983687441 ,46,4,0,0,0,28556.031,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1597990158781 ,127,18,1,0,6,10929.467,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1597996631584 ,131,15,0,0,5,10776.669,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598251962487 ,215,10,3,0,4,11312.484,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598315977270 ,206,13,0,0,5,18244.146,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598337124356 ,514,16,0,0,2,10944.999,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598345103401 ,229,9,0,0,0,10209.978,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598404832617 ,416,8,2,0,2,12020.264,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598426007623 ,120,6,0,0,2,10125.019,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598496984980 ,234,9,0,0,1,16080.27,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598514651037 ,206,13,0,0,6,11620.275,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598573179511 ,171,19,1,0,4,17511.105,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598584767777 ,89,11,0,0,3,16376.106,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1598861086580 ,120,2,0,0,1,11436.04,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599007023366 ,273,8,0,0,3,15571.441,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599028023504 ,233,18,2,0,10,15255.007,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599094273805 ,139,6,0,0,3,11639.728,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599105415968 ,255,9,1,0,3,11161.654,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599187668902 ,103,13,1,0,5,11640.571,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599195369489 ,150,32,0,0,24,56407.07,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599451576318 ,100,6,1,0,5,14228.024,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599455546837 ,294,17,0,0,5,19071.895,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599544203474 ,275,12,0,0,4,15884.467,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599621909637 ,189,6,0,0,2,24152.281,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599643683360 ,369,8,0,0,1,17677.678,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599700923615 ,2834,4,1,0,4,11760.573,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599717216925 ,60,7,1,0,0,13566.345,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599786913627 ,236,8,0,0,1,14884.185,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599802962599 ,276,9,0,0,3,11172.46,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599881921698 ,111,1,0,0,0,26527.816,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1599893006294 ,281,19,0,0,5,17016.924,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600065749725 ,102,8,0,0,2,10833.354,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600141088059 ,340,10,4,0,2,20500.355,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600147898829 ,2954,4,1,0,1,15319.144,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600238404270 ,21,7,0,0,3,22798.027,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600299762481 ,454,8,0,0,0,12652.216,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600308128579 ,545,7,0,0,3,16578.348,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600328304088 ,141,13,1,0,3,15888.617,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600415609412 ,291,17,0,0,5,16831.648,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600476327757 ,55,3,0,0,1,85696.28,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600493746906 ,330,3,0,0,1,11734.18,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600567367004 ,292,12,0,0,4,90135.1,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600645649493 ,167,10,3,0,3,11831.111,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600734879660 ,1549,18,1,0,2,14950.006,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600914174780 ,270,23,5,3,6,11054.709,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600932046795 ,130,20,1,1,9,17209.406,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600940552365 ,115,8,0,0,0,10262.779,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1600994627858 ,180,10,0,0,1,15352.5205,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601002205446 ,266,14,0,0,2,62027.746,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601010876805 ,162,4,0,0,3,20828.904,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601017079675 ,242,6,0,0,0,23256.885,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601025581774 ,335,9,0,0,3,14068.861,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601254551760 ,196,12,1,0,3,21199.928,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601271490799 ,152,26,1,0,7,20492.146,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601344035239 ,440,5,0,0,1,20250.791,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601359027334 ,219,11,2,0,4,11752.465,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601437343218 ,131,2,1,0,0,21158.336,,,,,,
thudaYPwdHgSAY8VKXxcj6uUg4p1,1601955385213 ,362,8,0,0,2,13121.944,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1597962079612 ,934,15,12,3,5,37298.63,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598068083608 ,1075,6,4,1,3,18438.598,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598080703008 ,1329,9,1,0,1,18103.262,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598229923774 ,707,13,4,0,2,57345.15,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598244248953 ,641,7,0,0,2,57934.062,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598492823755 ,414,2,5,0,3,20518.055,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598495295431 ,1044,8,2,0,2,21138.668,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598593928429 ,1015,25,11,3,7,29995.893,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598613992413 ,1490,5,1,0,2,30613.496,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598838590697 ,716,207,75,14,21,132592.17,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598920180419 ,244,27,14,4,5,40425.004,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598932454607 ,845,19,13,11,4,28188.094,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1598998040027 ,478,17,10,1,3,23075.766,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599026055157 ,942,20,5,1,2,41807.14,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599085536019 ,199,22,9,2,3,37485.57,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599127499813 ,431,12,9,0,0,37516.414,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599175293764 ,312,13,9,0,5,37739.03,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599211868653 ,879,10,1,0,4,33536.457,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599267400450 ,536,20,6,4,9,27385.807,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599285533905 ,476,9,5,0,1,17454.89,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1599353762764 ,746,7,4,1,1,37697.117,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600209165033 ,1653,23,10,2,3,37736.844,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600249842976 ,165,7,1,0,2,37659.57,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600294697888 ,921,20,5,2,4,37302.465,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600321035611 ,490,15,8,1,7,47196.805,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600740065472 ,569,13,12,3,6,41367.492,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1600762624582 ,678,11,3,0,2,22723.91,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1601095757024 ,1073,18,2,3,21,57152.64,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1601428025828 ,161,19,5,2,4,30126.082,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1601610448752 ,580,18,7,1,4,46864.957,,,,,,
TklwrsDhs5WEd59VRhXH4UXNTI33,1601622153496 ,331,22,5,0,5,30709.186,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1597961761717 ,450,5,2,1,3,10583.047,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598001895165 ,417,5,3,0,2,10844.023,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598220175473 ,232,5,1,0,5,10525.275,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598305016679 ,213,4,2,0,3,10498.627,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598351748601 ,367,1,0,1,0,10195.831,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598393464132 ,205,6,2,1,2,10711.245,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598479141896 ,226,1,0,0,1,10538.329,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598533263373 ,398,4,4,0,3,11242.91,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598565511440 ,199,4,0,0,0,10619.857,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598604424522 ,131,2,1,0,3,10779.172,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598768019755 ,308,3,0,0,0,12951.382,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598772261314 ,218,2,1,1,0,12921.252,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598826260374 ,261,3,2,0,1,10591.53,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598869415703 ,199,1,0,1,0,10091.672,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598911714272 ,223,6,3,1,3,10459.011,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598952490637 ,215,3,2,0,3,11866.796,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1598998624499 ,134,11,11,0,0,10645.405,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599038890800 ,154,5,1,0,1,10972.2,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599084335912 ,564,1,2,0,1,10585.292,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599126433552 ,221,4,0,1,1,10729.027,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599211705421 ,511,6,0,1,1,11022.614,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599288208167 ,231,5,1,0,0,12906.814,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599292009525 ,256,3,0,0,2,14578.166,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599429934045 ,263,1,1,1,1,10471.532,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599471635459 ,303,4,0,1,0,10927.666,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599604088972 ,251,4,0,1,1,10645.422,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599644344001 ,361,4,0,0,2,10868.491,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599697954957 ,143,11,8,0,6,10570.402,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599729981198 ,235,2,1,1,1,10939.152,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599777042394 ,210,4,4,1,2,10571.257,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1599813724946 ,631,5,0,0,0,11374.153,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1600034753457 ,185,7,0,0,1,10519.443,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1600078684641 ,228,3,1,0,1,10186.825,,,,,,
Tm2JxBSYILbPiZO1mJSxrzzyIqy1,1600120931388 ,317,3,1,0,1,10684.857,,,,,,
